subset/griechisch_Griechisch- Leipzig- Weidmannia- 1793- VD18 80096778.jpg,greek
subset/bsb10170467_18.jpg,greek,antiqua
subset/bsb10169355_11.jpg,greek
subset/bsb10169451_19.jpg,greek,antiqua
subset/bsb10659834_17.jpg,greek,antiqua
subset/bsb10170017_16.jpg,greek
subset/bsb10150858_17.jpg,greek
subset/bsb11217116_17.jpg,greek,antiqua
subset/bsb10139942_13.jpg,greek
subset/bsb10170678_10.jpg,greek
subset/bsb10170528_12.jpg,greek
subset/bsb10237435_19.jpg,greek,antiqua
subset/bsb10170521_19.jpg,greek
subset/bsb10993857_16.jpg,greek,other_font
subset/bsb10139918_18.jpg,greek
subset/bsb10169319_18.jpg,greek
subset/bsb11287587_10.jpg,greek
subset/bsb11283893_13.jpg,greek
subset/bsb10195388_19.jpg,greek,not_a_font
subset/bsb11263665_18.jpg,greek
subset/bsb10994431_18.jpg,greek
subset/bsb10860881_18.jpg,greek,other_font
subset/bsb10938062_15.jpg,greek,italic,not_a_font,antiqua
subset/bsb10233152_18.jpg,greek
subset/bsb10994208_16.jpg,greek,other_font
subset/bsb10215024_13.jpg,greek
subset/bsb10980929_19.jpg,greek,other_font
subset/bsb10139913_15.jpg,greek,not_a_font
subset/bsb10249801_12.jpg,greek
subset/bsb10239378_16.jpg,greek,antiqua
subset/bsb10981176_15.jpg,greek
subset/bsb11219746_13.jpg,greek,antiqua
subset/bsb10236677_16.jpg,greek
subset/bsb10238757_18.jpg,greek
subset/bsb10139929_14.jpg,greek
subset/bsb10139929_19.jpg,greek
subset/bsb10233152_16.jpg,greek
subset/bsb10244131_10.jpg,greek
subset/bsb10163886_18.jpg,greek,antiqua
subset/bsb10198011_17.jpg,greek,antiqua,other_font
subset/bsb10138697_16.jpg,greek
subset/bsb10215331_17.jpg,greek,antiqua
subset/bsb10198011_16.jpg,greek,other_font,antiqua
subset/bsb10170290_18.jpg,greek
subset/bsb10236693_14.jpg,greek,antiqua
subset/bsb10237681_16.jpg,greek,antiqua
subset/bsb10235330_16.jpg,greek,antiqua
subset/bsb10589218_14.jpg,greek,antiqua
subset/bsb10234979_15.jpg,greek
subset/bsb10147504_18.jpg,greek
subset/bsb10198096_16.jpg,greek
subset/bsb10234979_12.jpg,greek
subset/bsb10234271_13.jpg,greek
subset/bsb10523441_10.jpg,greek
subset/bsb10171042_11.jpg,greek,antiqua
subset/bsb10237004_11.jpg,greek,not_a_font
subset/bsb10007568_18.jpg,greek
subset/bsb10184884_14.jpg,greek,antiqua
subset/bsb10354532_11.jpg,greek,italic,antiqua
subset/bsb00045673_11.jpg,greek,antiqua
subset/bsb10170247_11.jpg,greek
subset/bsb10139766_19.jpg,greek,other_font
subset/bsb10622196_19.jpg,greek,not_a_font
subset/bsb10205163_15.jpg,greek
subset/bsb10523441_16.jpg,greek
subset/labelthon_UB Heidelberg---camerarius1564---0s.jpg,greek
subset/labelthon_SUB Goettingen---vd18---PPN888116195---00000012.jpg,greek
subset/bsb10170521_16.jpg,greek
subset/labelthon_SUB Goettingen---vd18---PPN657920045---00000017.jpg,greek
subset/labelthon_berlin---downloads---868580589---868580589-0019.jpg,greek
subset/labelthon_berlin---downloads---776689827---776689827-0014.jpg,greek
subset/griechisch_Batch-ID_05610_UB_Heidelberg_0l.jpg,greek
subset/griechisch_Batch-ID_06179_UB_Heidelberg_j.jpg,greek
subset/griechisch_kursiv_Batch-ID_00680_WLB_Stuttgart_00000007.jpg,greek
subset/griechisch_kursiv_Batch-ID_05609_UB_Heidelberg_0k.jpg,greek
subset/griechisch_Batch-ID_06181_UB_Heidelberg_l.jpg,greek
subset/griechisch_kursiv_Batch-ID_00678_WLB_Stuttgart_00000005.jpg,greek
subset/griechisch_Batch-ID_08392_UB_Heidelberg_00p.jpg,greek
subset/griechisch_kursiv_Batch-ID_05616_UB_Heidelberg_0r.jpg,greek
subset/griechisch_Griechisch- Rostock- Moellemann- 1606- VD17 3314464A.jpg,greek
subset/griechisch_Griechisch- Strassburg- Treuttel- 1786- VD18 80015549.jpg,greek
subset/griechisch_Griechisch- Strassburg- Josias Staedel- 1700- VD17 12129609F.jpg,greek
subset/griechisch_Griechisch- Halle- Oelschlaegel- 1630- VD17 7717022K.jpg,greek
subset/griechisch_Griechisch- Venedig- Aldus Manutius- 1495-8- GW 02334.jpg,greek
subset/griechisch_Griechisch- Venedig- Aldus Manuzio- 1503- EDIT 16 CNCE 63229.jpg,greek
subset/griechisch_Griechisch- Wittenberg- Meyer u Hiob- 1668- VD17 547651855E.jpg,greek
subset/griechisch_Griechisch- Goettingen- Vandenhoek et Ruprecht- 1788- VD18 10381147.jpg,greek
subset/griechisch_Batch-ID_000470_HAB_Wolfenbuettel_7-6-gram-1s_00286.jpg,greek
subset/griechisch_Batch-ID_000423_HAB_Wolfenbuettel_7-6-gram-1s_00239.jpg,greek
subset/bsb11116469_18.jpg,rotunda
subset/bsb10987684_11.jpg,rotunda,antiqua
subset/bsb11215783_19.jpg,rotunda
subset/bsb10142264_12.jpg,rotunda
subset/bsb11303089_17.jpg,rotunda
subset/bsb11200977_11.jpg,rotunda
subset/bsb11071775_13.jpg,rotunda,textura
subset/bsb10164485_11.jpg,rotunda
subset/bsb10812723_12.jpg,rotunda
subset/bsb11302950_17.jpg,rotunda,other_font
subset/bsb11012212_12.jpg,rotunda
subset/bsb11201390_16.jpg,rotunda
subset/bsb10142264_18.jpg,rotunda,antiqua
subset/bsb10165719_15.jpg,rotunda
subset/bsb11201517_14.jpg,rotunda
subset/bsb10163219_16.jpg,rotunda
subset/bsb10139257_14.jpg,rotunda
subset/bsb10180858_16.jpg,rotunda
subset/bsb10151989_18.jpg,rotunda
subset/bsb11300517_12.jpg,rotunda,antiqua
subset/bsb11100698_12.jpg,rotunda,other_font
subset/bsb10151284_17.jpg,rotunda,other_font
subset/bsb11301062_19.jpg,rotunda
subset/bsb10144494_11.jpg,rotunda
subset/bsb11215857_14.jpg,rotunda,textura
subset/bsb10197708_14.jpg,rotunda
subset/bsb10198257_17.jpg,rotunda
subset/bsb11205528_17.jpg,rotunda
subset/bsb10191051_19.jpg,rotunda,textura,other_font
subset/bsb10165488_14.jpg,rotunda
subset/bsb10199610_19.jpg,rotunda
subset/bsb10148136_13.jpg,rotunda
subset/bsb10192070_13.jpg,rotunda
subset/bsb10990393_10.jpg,rotunda
subset/bsb11022320_15.jpg,rotunda
subset/bsb10988691_13.jpg,rotunda,other_font
subset/bsb10182589_17.jpg,rotunda,textura
subset/bsb10192070_10.jpg,rotunda
subset/bsb10188445_13.jpg,rotunda
subset/bsb11205586_18.jpg,rotunda
subset/bsb10197708_17.jpg,rotunda
subset/bsb10165489_16.jpg,rotunda,textura
subset/bsb10163154_18.jpg,rotunda,other_font
subset/bsb10181965_17.jpg,rotunda
subset/bsb10165276_11.jpg,rotunda,antiqua
subset/bsb10148324_11.jpg,rotunda
subset/bsb10151332_16.jpg,rotunda
subset/bsb10981454_10.jpg,rotunda,textura,other_font
subset/bsb10813432_14.jpg,rotunda
subset/bsb11303510_13.jpg,rotunda
subset/bsb10165750_17.jpg,rotunda
subset/bsb00041821_10.jpg,rotunda
subset/bsb00045623_15.jpg,rotunda
subset/bsb10182055_12.jpg,rotunda
subset/bsb00027412_11.jpg,rotunda,other_font
subset/bsb10149309_13.jpg,rotunda,not_a_font
subset/bsb10148075_19.jpg,rotunda
subset/bsb10187961_12.jpg,rotunda
subset/bsb00034207_13.jpg,rotunda,other_font
subset/bsb00069213_14.jpg,rotunda,other_font
subset/bsb00039548_16.jpg,rotunda
subset/bsb00066150_13.jpg,rotunda
subset/bsb10197795_19.jpg,rotunda
subset/bsb10193365_18.jpg,rotunda,antiqua
subset/bsb00082145_18.jpg,rotunda,not_a_font
subset/bsb10183617_10.jpg,rotunda
subset/bsb00071170_17.jpg,rotunda,not_a_font
